episode,step,state,action,reward,next_state,terminated,cumulative_reward,average_reward,discounted_reward,convergence_rate,sample_efficiency,policy_consistency,policy_entropy,time_complexity,space_complexity
1447,16,[53. 38.],,,,True,438,13.6875,26.522446500025296,-0.4444444444444444,32,1.0,0.7008930444717407,0.0008852481842041016,33795
1448,16,[ 8. 24.],,,,True,452,14.125,18.84300000166552,2.3333333333333335,32,1.0,0.11845904588699341,0.0007381439208984375,33795
1449,16,[48.  5.],,,,True,372,11.625,17.77743003389103,0.5555555555555556,32,1.0,0.14188119769096375,0.0008072853088378906,33795
1450,16,[ 0. 22.],,,,True,402,12.5625,0.0017666000177662103,0.0,32,1.0,0.0036091322544962168,0.0009675025939941406,33795
1451,16,[ 1. 32.],,,,True,296,9.25,0.05501987733000001,2.6666666666666665,32,1.0,0.15343651175498962,0.0008745193481445312,33795
1452,16,[ 0. 39.],,,,True,290,9.0625,3.300335601889989e-08,-2.888888888888889,32,1.0,0.03787383437156677,0.0008461475372314453,33795
1453,16,[44. 43.],,,,True,482,15.0625,33.01100110001773,1.2222222222222223,32,1.0,0.7230278849601746,0.0009701251983642578,33795
1454,16,[34. 33.],,,,True,506,15.8125,0.18877112189540102,1.5555555555555556,32,1.0,0.5810372829437256,0.0009949207305908203,33795
1455,16,[ 0. 17.],,,,True,232,7.25,0.0660055014411217,0.0,32,1.0,0.006666588596999645,0.0008337497711181641,33795
1456,16,[ 0. 31.],,,,True,190,5.9375,12.1770066,0.0,32,1.0,0.01440148614346981,0.0010221004486083984,33795
1457,16,[10. 19.],,,,True,420,13.125,26.40187017700333,2.2222222222222223,32,1.0,0.07480980455875397,0.0010986328125,33795
1458,16,[ 0. 25.],,,,True,264,8.25,24.2000001444388,0.0,32,1.0,0.006614272482693195,0.003885030746459961,33795
1459,16,[ 9. 12.],,,,True,382,11.9375,0.0014300660011330292,5.0,32,1.0,0.068660207092762,0.0010595321655273438,33795
1460,16,[5. 3.],,,,True,446,13.9375,8.801443332110134,-0.3333333333333333,32,1.0,0.32154542207717896,0.0007162094116210938,33795
1461,16,[ 0. 43.],,,,True,170,5.3125,1.540264121078013e-09,-1.0,32,1.0,0.1561349779367447,0.0008032321929931641,33795
1462,16,[45. 24.],,,,True,644,20.125,31.96600001232562,-1.8888888888888888,32,1.0,0.30446159839630127,0.0009148120880126953,33795
1463,16,[ 0. 29.],,,,True,314,9.8125,0.25399015555215637,-3.2222222222222223,32,1.0,0.01685107871890068,0.002797842025756836,33795
1464,16,[39. 10.],,,,True,496,15.5,0.0016665440177224525,1.3333333333333333,32,1.0,0.11223144084215164,0.0028929710388183594,33795
1465,16,[20.  7.],,,,True,382,11.9375,0.20901997732000233,-0.3333333333333333,32,1.0,0.05512850731611252,0.0015807151794433594,33795
1466,16,[ 0. 16.],,,,True,460,14.375,0.0018832019856116892,-3.6666666666666665,32,1.0,0.0037763623986393213,0.0016016960144042969,33795
1467,16,[40.  5.],,,,True,356,11.125,13.211017600018833,-0.4444444444444444,32,1.0,0.14560940861701965,0.0014979839324951172,33795
1468,16,[60.  4.],,,,True,412,12.875,0.0009900024200013358,2.2222222222222223,32,1.0,0.357930064201355,0.0008287429809570312,33795
1469,16,[76. 12.],,,,True,410,12.8125,0.00154003388000005,-1.6666666666666667,32,1.0,0.40896424651145935,0.0011470317840576172,33795
1470,16,[6. 7.],,,,True,354,11.0625,0.011000001650001456,5.222222222222222,32,1.0,0.72922682762146,0.0007798671722412109,33795
1471,16,[47.  6.],,,,True,298,9.3125,23.155224400231,2.888888888888889,32,1.0,0.15669018030166626,0.0008487701416015625,33795
1472,16,[14. 49.],,,,True,656,20.5,29.811334345331147,-0.4444444444444444,32,1.0,0.5890740156173706,0.000926971435546875,33795
1473,16,[ 0. 39.],,,,True,292,9.125,0.0014300019800770117,0.0,32,1.0,0.04223177954554558,0.0008165836334228516,33795
1474,16,[ 0. 31.],,,,True,406,12.6875,11.099000000022121,-2.4444444444444446,32,1.0,0.012277529574930668,0.0009307861328125,33795
1475,16,[34.  0.],,,,True,364,11.375,0.1995554334400001,3.6666666666666665,32,1.0,0.025850368663668633,0.0010180473327636719,33795
1476,16,[35. 17.],,,,True,446,13.9375,19.944111000000014,3.5555555555555554,32,1.0,0.21176418662071228,0.0009317398071289062,33795
1477,16,[11. 36.],,,,True,404,12.625,11.000016599003436,0.1111111111111111,32,1.0,0.32939183712005615,0.0008809566497802734,33795
1478,16,[ 5. 36.],,,,True,370,11.5625,6.602200022893311,0.4444444444444444,32,1.0,0.22126956284046173,0.0009191036224365234,33795
1479,16,[ 0. 10.],,,,True,406,12.6875,39.74410004543015,2.7777777777777777,32,1.0,0.0007468932308256626,0.0010213851928710938,33795
1480,16,[ 1. 25.],,,,True,268,8.375,20.944000000220175,0.4444444444444444,32,1.0,0.05413651838898659,0.0011327266693115234,33795
1481,16,[ 0. 29.],,,,True,276,8.625,0.1886621440044001,0.0,32,1.0,0.016986016184091568,0.0027573108673095703,33795
1482,16,[40. 30.],,,,True,280,8.75,0.18766558899000005,1.0,32,1.0,0.5614681839942932,0.0008096694946289062,33795
1483,16,[13. 38.],,,,True,402,12.5625,23.100014443880003,-2.6666666666666665,32,1.0,0.3922179639339447,0.0009577274322509766,33795
1484,16,[22. 13.],,,,True,430,13.4375,16.50198022,-2.888888888888889,32,1.0,0.1092803105711937,0.0009405612945556641,33795
1485,16,[26. 22.],,,,True,506,15.8125,17.7210000019934,2.0,32,1.0,0.2850843071937561,0.0008261203765869141,33795
1486,16,[ 0. 14.],,,,True,422,13.1875,12.221000000660176,-4.777777777777778,32,1.0,0.0030253820586949587,0.0009162425994873047,33795
1487,16,[0. 7.],,,,True,292,9.125,0.0026400011132021056,-3.0,32,1.0,0.00646492512896657,0.0007851123809814453,33795
1488,16,[36. 29.],,,,True,540,16.875,0.0012100020010114491,-0.1111111111111111,32,1.0,0.49770796298980713,0.0007348060607910156,33795
1489,16,[40. 31.],,,,True,440,13.75,17.644782100005532,-0.8888888888888888,32,1.0,0.5255299210548401,0.0007605552673339844,33795
1490,16,[ 9. 24.],,,,True,452,14.125,17.60002651000119,0.4444444444444444,32,1.0,0.14303627610206604,0.0008678436279296875,33795
1491,16,[ 0. 44.],,,,True,402,12.5625,14.377000199320191,-4.555555555555555,32,1.0,0.1579766869544983,0.000713348388671875,33795
1492,16,[20.  4.],,,,True,470,14.6875,25.300880001005403,1.7777777777777777,32,1.0,0.0221727192401886,0.0007834434509277344,33795
1493,16,[ 0. 36.],,,,True,420,13.125,11.1215500000154,-3.888888888888889,32,1.0,0.042633794248104095,0.0007987022399902344,33795
1494,16,[ 0. 39.],,,,True,326,10.1875,1.9801544466040923e-05,0.0,32,1.0,0.11985018849372864,0.0008008480072021484,33795
1495,16,[11. 34.],,,,True,362,11.3125,1.4553047643970493e-15,0.1111111111111111,32,1.0,0.23622021079063416,0.0007977485656738281,33795
1496,16,[ 0. 20.],,,,True,322,10.0625,1.4411430002002262e-05,-1.7777777777777777,32,1.0,0.0044664042070508,0.0008168220520019531,33795
1497,16,[13.  1.],,,,True,370,11.5625,0.09900446644000006,-1.5555555555555556,32,1.0,0.018892670050263405,0.000835418701171875,33795
1498,16,[22.  7.],,,,True,402,12.5625,16.633320044770002,2.7777777777777777,32,1.0,0.07297831028699875,0.0008604526519775391,33795
1499,16,[68. 25.],,,,True,372,11.625,6.6018822107699995,-1.8888888888888888,32,1.0,0.7190940380096436,0.0010411739349365234,33795
1500,16,[39. 41.],,,,True,406,12.6875,15.565022066007703,3.3333333333333335,32,1.0,0.7200610637664795,0.0007531642913818359,33795
1501,16,[ 0. 37.],,,,True,390,12.1875,32.03200020900221,-3.111111111111111,32,1.0,0.03284790739417076,0.0008733272552490234,33795
1502,16,[ 6. 30.],,,,True,502,15.6875,16.5012189320176,-2.6666666666666665,32,1.0,0.1652526557445526,0.0006964206695556641,33795
1503,16,[ 0. 49.],,,,True,238,7.4375,0.055000056430187,0.0,32,1.0,0.4473544955253601,0.0008053779602050781,33795
1504,16,[ 0. 10.],,,,True,246,7.6875,45.10176000012321,0.0,32,1.0,0.00284576159901917,0.0007779598236083984,33795
1505,16,[10. 43.],,,,True,234,7.3125,21.0320000330055,2.2222222222222223,32,1.0,0.4542387127876282,0.0007798671722412109,33795
1506,16,[ 5. 33.],,,,True,316,9.875,4.4440143016544,-1.0,32,1.0,0.14145050942897797,0.0008168220520019531,33795
1507,16,[12. 38.],,,,True,378,11.8125,0.0024200000165005508,4.888888888888889,32,1.0,0.3108952045440674,0.0008335113525390625,33795
1508,16,[16.  7.],,,,True,424,13.25,0.24255000198440074,-2.4444444444444446,32,1.0,0.028567321598529816,0.0007097721099853516,33795
1509,16,[ 0. 22.],,,,True,210,6.5625,0.2200231000034005,0.0,32,1.0,0.006939442828297615,0.0008995532989501953,33795
1510,16,[72. 25.],,,,True,384,12.0,0.0011055004400016683,-1.8888888888888888,32,1.0,0.6400747299194336,0.0007185935974121094,33795
1511,16,[11.  6.],,,,True,418,13.0625,23.10000018822558,-2.4444444444444446,32,1.0,0.06852008402347565,0.0009243488311767578,33795
1512,16,[19. 12.],,,,True,364,11.375,13.3100001434499,0.0,32,1.0,0.09362589567899704,0.0008029937744140625,33795
1513,16,[38. 29.],,,,True,374,11.6875,0.12100119900451103,1.8888888888888888,32,1.0,0.43722963333129883,0.0008919239044189453,33795
1514,16,[ 0. 22.],,,,True,330,10.3125,0.011000165564311225,-3.0,32,1.0,0.012116187252104282,0.0007603168487548828,33795
1515,16,[2. 9.],,,,True,400,12.5,14.37722027599,-2.0,32,1.0,0.6158487200737,0.0008394718170166016,33795
1516,16,[ 0. 13.],,,,True,362,11.3125,6.666002201980154,-3.3333333333333335,32,1.0,0.0017723586643114686,0.0007774829864501953,33795
1517,16,[15.  8.],,,,True,300,9.375,0.09901445400000082,-0.3333333333333333,32,1.0,0.06027497351169586,0.0007243156433105469,33795
1518,16,[ 0. 35.],,,,True,240,7.5,0.14301650000220004,-3.888888888888889,32,1.0,0.09014290571212769,0.0008261203765869141,33795
1519,16,[42. 26.],,,,True,270,8.4375,0.0015411221100014656,0.2222222222222222,32,1.0,0.36706334352493286,0.0008370876312255859,33795
1520,16,[35. 17.],,,,True,542,16.9375,31.902651121000243,3.5555555555555554,32,1.0,0.15911690890789032,0.0008976459503173828,33795
1521,16,[23. 41.],,,,True,428,13.375,7.755671187895555,-0.5555555555555556,32,1.0,0.4762372672557831,0.0008654594421386719,33795
1522,16,[31. 17.],,,,True,418,13.0625,16.622552255224296,1.4444444444444444,32,1.0,0.16700920462608337,0.0009253025054931641,33795
1523,16,[13.  1.],,,,True,488,15.25,46.344650198000004,-0.1111111111111111,32,1.0,0.017722798511385918,0.0009317398071289062,33795
1524,16,[ 0. 25.],,,,True,240,7.5,0.14388000000017728,-2.888888888888889,32,1.0,0.021511007100343704,0.0007894039154052734,33795
1525,16,[ 7. 13.],,,,True,420,13.125,0.0018701650276107707,1.5555555555555556,32,1.0,0.0078064799308776855,0.0009553432464599609,33795
1526,16,[ 0. 30.],,,,True,202,6.3125,0.0006602090231000219,0.0,32,1.0,0.015721192583441734,0.0008008480072021484,33795
1527,16,[ 0. 44.],,,,True,246,7.6875,30.811019943000005,-3.5555555555555554,32,1.0,0.27688172459602356,0.0007841587066650391,33795
1528,16,[49. 47.],,,,True,264,8.25,0.154017655,0.3333333333333333,32,1.0,0.558067798614502,0.0007297992706298828,33795
1529,16,[ 0. 21.],,,,True,272,8.5,7.777003300110002,0.0,32,1.0,0.006371133029460907,0.000728607177734375,33795
1530,16,[0. 2.],,,,True,370,11.5625,17.600003301885405,5.555555555555555,32,1.0,0.0010037272004410625,0.0008895397186279297,33795
1531,16,[15. 33.],,,,True,380,11.875,0.00011000154003444893,-1.0,32,1.0,0.3077718913555145,0.0008752346038818359,33795
1532,16,[52. 25.],,,,True,464,14.5,0.2648866017733659,0.2222222222222222,32,1.0,0.618248462677002,0.0008003711700439453,33795
1533,16,[ 9. 33.],,,,True,354,11.0625,0.14300016621017786,-2.888888888888889,32,1.0,0.3093136250972748,0.0008895397186279297,33795
1534,16,[ 5. 10.],,,,True,252,7.875,0.19800000000447707,2.4444444444444446,32,1.0,0.7286218404769897,0.0008780956268310547,33795
1535,16,[ 0. 34.],,,,True,202,6.3125,0.0017754002200000276,0.0,32,1.0,0.04846629127860069,0.0008218288421630859,33795
1536,16,[0. 2.],,,,True,386,12.0625,23.101441077,0.0,32,1.0,0.005011278670281172,0.0008764266967773438,33795
1537,16,[ 0. 21.],,,,True,286,8.9375,0.14433320001870012,-3.5555555555555554,32,1.0,0.0035143170971423388,0.0008211135864257812,33795
1538,16,[ 5. 14.],,,,True,512,16.0,13.256437700016642,1.6666666666666667,32,1.0,0.021245870739221573,0.0008261203765869141,33795
1539,16,[ 6. 37.],,,,True,400,12.5,5.58922664422438,0.2222222222222222,32,1.0,0.19624227285385132,0.0007793903350830078,33795
1540,16,[ 0. 31.],,,,True,538,16.8125,12.101782078226497,-3.5555555555555554,32,1.0,0.012519048526883125,0.0009098052978515625,33795
1541,16,[37. 24.],,,,True,316,9.875,22.002200000005498,3.4444444444444446,32,1.0,0.373775839805603,0.0008533000946044922,33795
1542,16,[ 4. 28.],,,,True,340,10.625,37.40055440000005,0.1111111111111111,32,1.0,0.11293650418519974,0.0008020401000976562,33795
1543,16,[ 0. 42.],,,,True,160,5.0,9.978650000022004e-06,0.0,32,1.0,0.15391314029693604,0.0007374286651611328,33795
1544,16,[53.  8.],,,,True,424,13.25,9.900024200110154,-0.6666666666666666,32,1.0,0.21109861135482788,0.0007739067077636719,33795
1545,16,[19. 49.],,,,True,568,17.75,48.402090177667745,-0.5555555555555556,32,1.0,0.5896647572517395,0.0007352828979492188,33795
1546,16,[46. 10.],,,,True,418,13.0625,46.36555002200229,3.0,32,1.0,0.18874597549438477,0.0008893013000488281,33795
1547,16,[ 5. 44.],,,,True,322,10.0625,0.0006677017600225699,-2.7777777777777777,32,1.0,0.4324076771736145,0.0010178089141845703,33795
1548,16,[36.  1.],,,,True,426,13.3125,11.000019800003301,1.1111111111111112,32,1.0,0.06626958400011063,0.0007660388946533203,33795
1549,16,[ 0. 20.],,,,True,318,9.9375,0.06622000033000179,-5.222222222222222,32,1.0,0.005743672605603933,0.0008480548858642578,33795
1550,16,[25. 34.],,,,True,386,12.0625,0.00011551100019802344,1.5555555555555556,32,1.0,0.5089232921600342,0.0007281303405761719,33795
1551,16,[0. 6.],,,,True,396,12.375,13.20253022078001,0.0,32,1.0,0.0008270819671452045,0.0008590221405029297,33795
1552,16,[42. 48.],,,,True,366,11.4375,18.821000000017744,-2.2222222222222223,32,1.0,0.7408707141876221,0.0007469654083251953,33795
1553,16,[36.  5.],,,,True,298,9.3125,0.0018843003311009028,2.3333333333333335,32,1.0,0.13422589004039764,0.0013158321380615234,33795
1554,16,[ 7. 39.],,,,True,402,12.5625,7.832003301650002,-0.3333333333333333,32,1.0,0.37907472252845764,0.0023970603942871094,33795
1555,16,[ 0. 44.],,,,True,430,13.4375,33.000000264004484,-4.555555555555555,32,1.0,0.11677771806716919,0.0008256435394287109,33795
1556,16,[ 0. 28.],,,,True,428,13.375,10.0329901445576,-3.3333333333333335,32,1.0,0.05126018077135086,0.003385305404663086,33795
1557,16,[ 7. 27.],,,,True,334,10.4375,17.600014377000146,2.3333333333333335,32,1.0,0.13268549740314484,0.0010695457458496094,33795
1558,16,[ 7. 42.],,,,True,288,9.0,2.332000154019943,-2.6666666666666665,32,1.0,0.5190369486808777,0.0013158321380615234,33795
1559,16,[0. 9.],,,,True,254,7.9375,0.0017755320187006743,0.0,32,1.0,0.0011201042216271162,0.00090789794921875,33795
1560,16,[ 3. 12.],,,,True,322,10.0625,0.0022066003400870037,0.1111111111111111,32,1.0,0.01624482497572899,0.0008363723754882812,33795
1561,16,[11. 40.],,,,True,332,10.375,17.6000154000143,-2.7777777777777777,32,1.0,0.4649115800857544,0.0008814334869384766,33795
1562,16,[0. 8.],,,,True,282,8.8125,6.732000187439999,-4.222222222222222,32,1.0,0.006186557002365589,0.0007295608520507812,33795
1563,16,[36. 46.],,,,True,364,11.375,0.14300550001884307,3.5555555555555554,32,1.0,0.7415325045585632,0.00093841552734375,33795
1564,16,[18. 13.],,,,True,336,10.5,9.901870001884454,-1.0,32,1.0,0.10167508572340012,0.0008881092071533203,33795
1565,16,[25.  1.],,,,True,478,14.9375,1.4345113321037785e-07,0.3333333333333333,32,1.0,0.06709786504507065,0.0009729862213134766,33795
1566,16,[8. 9.],,,,True,492,15.375,0.20901887777445396,-2.2222222222222223,32,1.0,0.447160005569458,0.0009949207305908203,33795
1567,16,[0. 6.],,,,True,336,10.5,0.19866990000560017,-3.5555555555555554,32,1.0,0.0009501440799795091,0.0035855770111083984,33795
1568,16,[ 0. 18.],,,,True,178,5.5625,0.00023210000016500002,-2.2222222222222223,32,1.0,0.011747154407203197,0.0008156299591064453,33795
1569,16,[51.  9.],,,,True,520,16.25,18.833210001660998,-2.7777777777777777,32,1.0,0.2563839554786682,0.0009546279907226562,33795
1570,16,[43. 30.],,,,True,368,11.5,0.14422443354006664,3.111111111111111,32,1.0,0.5529807806015015,0.0009546279907226562,33795
1571,16,[14.  4.],,,,True,424,13.25,23.26501984455013,-0.3333333333333333,32,1.0,0.012304393574595451,0.001214742660522461,33795
1572,16,[45. 35.],,,,True,390,12.1875,0.002310001665401981,0.4444444444444444,32,1.0,0.6049548387527466,0.0007612705230712891,33795
1573,16,[ 0. 11.],,,,True,336,10.5,0.0003356108878100104,-1.6666666666666667,32,1.0,0.0005372157320380211,0.0007302761077880859,33795
1574,16,[21.  9.],,,,True,510,15.9375,12.232025301440999,-2.5555555555555554,32,1.0,0.15081307291984558,0.0007698535919189453,33795
1575,16,[ 0. 36.],,,,True,330,10.3125,0.1770043000187771,0.0,32,1.0,0.02216266840696335,0.0007033348083496094,33795
1576,16,[33.  7.],,,,True,450,14.0625,0.11034212202095504,1.5555555555555556,32,1.0,0.1261841505765915,0.0007739067077636719,33795
1577,16,[20.  5.],,,,True,342,10.6875,9.900005500226603,0.2222222222222222,32,1.0,0.04157504439353943,0.0007321834564208984,33795
1578,16,[ 8. 36.],,,,True,208,6.5,1.9833342199000007e-05,2.3333333333333335,32,1.0,0.27090340852737427,0.0013747215270996094,33795
1579,16,[ 0. 46.],,,,True,270,8.4375,9.90000018744562,-3.6666666666666665,32,1.0,0.22285033762454987,0.0007243156433105469,33795
1580,16,[10. 24.],,,,True,512,16.0,26.4015400025366,2.7777777777777777,32,1.0,0.07289955765008926,0.0008225440979003906,33795
1581,16,[28. 33.],,,,True,296,9.25,7.700015400000155,0.3333333333333333,32,1.0,0.3960658311843872,0.0009405612945556641,33795
1582,16,[ 5. 38.],,,,True,372,11.625,0.24200000155552107,-0.3333333333333333,32,1.0,0.2728917598724365,0.0008940696716308594,33795
1583,16,[19.  4.],,,,True,352,11.0,11.088008801429998,-0.4444444444444444,32,1.0,0.07630607485771179,0.0008368492126464844,33795
1584,16,[ 1. 45.],,,,True,400,12.5,8.922320132880012,2.6666666666666665,32,1.0,0.48678261041641235,0.0008459091186523438,33795
1585,16,[22. 11.],,,,True,526,16.4375,0.0005501553200017979,0.0,32,1.0,0.10246288776397705,0.0007226467132568359,33795
1586,16,[50. 35.],,,,True,428,13.375,24.20088013299,2.7777777777777777,32,1.0,0.6447790265083313,0.0008122920989990234,33795
1587,16,[ 0. 34.],,,,True,366,11.4375,0.1662133341001981,-1.5555555555555556,32,1.0,0.07958748936653137,0.0007441043853759766,33795
1588,16,[ 0. 21.],,,,True,374,11.6875,4.455000177223321,-2.0,32,1.0,0.0112934410572052,0.0010232925415039062,33795
1589,16,[0. 5.],,,,True,296,9.25,7.700673201760156,-2.3333333333333335,32,1.0,0.0009987280936911702,0.0008096694946289062,33795
1590,16,[12. 47.],,,,True,452,14.125,28.602539900014303,-1.3333333333333333,32,1.0,0.5367830991744995,0.0009589195251464844,33795
1591,16,[ 0. 22.],,,,True,382,11.9375,0.0018766231089441005,0.0,32,1.0,0.005987766198813915,0.0008819103240966797,33795
1592,16,[ 0. 12.],,,,True,194,6.0625,9.900337711000045,-2.2222222222222223,32,1.0,0.004057056270539761,0.0007579326629638672,33795
1593,16,[10. 12.],,,,True,326,10.1875,1.1000000000022448e-05,-0.1111111111111111,32,1.0,0.07838599383831024,0.0009334087371826172,33795
1594,16,[44.  1.],,,,True,372,11.625,13.244230055552139,3.111111111111111,32,1.0,0.090432308614254,0.0009005069732666016,33795
1595,16,[ 0. 16.],,,,True,392,12.25,15.401554300224541,-2.5555555555555554,32,1.0,0.0024410600308328867,0.0007538795471191406,33795
1596,16,[14. 33.],,,,True,386,12.0625,0.011990198000001452,0.1111111111111111,32,1.0,0.33317553997039795,0.0006687641143798828,33795
1597,16,[32. 34.],,,,True,472,14.75,31.90110336711115,3.7777777777777777,32,1.0,0.5633282661437988,0.0007379055023193359,33795
1598,16,[ 0. 14.],,,,True,470,14.6875,12.2226655100011,0.0,32,1.0,0.004094795323908329,0.0007622241973876953,33795
1599,16,[ 0. 14.],,,,True,412,12.875,0.1210001650166558,-3.111111111111111,32,1.0,0.004493813030421734,0.0007369518280029297,33795
1600,16,[ 2. 11.],,,,True,438,13.6875,0.0006732006754000267,-2.4444444444444446,32,1.0,0.1794222593307495,0.0008151531219482422,33795
1601,16,[47. 28.],,,,True,344,10.75,31.901994302001995,0.4444444444444444,32,1.0,0.6263281106948853,0.0009295940399169922,33795
1602,16,[17. 28.],,,,True,394,12.3125,1.653302321004731e-05,-1.5555555555555556,32,1.0,0.25246524810791016,0.0007250308990478516,33795
1603,16,[ 0. 40.],,,,True,406,12.6875,17.60000014454022,-0.1111111111111111,32,1.0,0.02039635181427002,0.0007684230804443359,33795
1604,16,[ 0. 42.],,,,True,322,10.0625,19.97601667655,0.0,32,1.0,0.012108191847801208,0.0011425018310546875,33795
1605,16,[0. 8.],,,,True,362,11.3125,7.701436667100186,-2.4444444444444446,32,1.0,0.002058133017271757,0.0009243488311767578,33795
1606,16,[57. 27.],,,,True,386,12.0625,0.055000000000000056,-1.6666666666666667,32,1.0,0.7175333499908447,0.0009324550628662109,33795
1607,16,[10. 16.],,,,True,478,14.9375,29.833210165017604,0.1111111111111111,32,1.0,0.12979166209697723,0.000942230224609375,33795
1608,16,[ 3. 12.],,,,True,482,15.0625,23.17844100165114,3.111111111111111,32,1.0,0.017196955159306526,0.0008261203765869141,33795
1609,16,[8. 3.],,,,True,442,13.8125,0.19800004401877777,2.3333333333333335,32,1.0,0.6307100653648376,0.0007700920104980469,33795
1610,16,[ 0. 44.],,,,True,262,8.1875,7.701540198660187,0.0,32,1.0,0.041132912039756775,0.0007326602935791016,33795
1611,16,[16. 37.],,,,True,480,15.0,0.0021054004521014304,0.4444444444444444,32,1.0,0.41240304708480835,0.0008089542388916016,33795
1612,16,[39. 34.],,,,True,522,16.3125,18.7016577008878,3.3333333333333335,32,1.0,0.5597714185714722,0.0007777214050292969,33795
1613,16,[50. 35.],,,,True,430,13.4375,0.15554990176000158,0.6666666666666666,32,1.0,0.7154592871665955,0.0007567405700683594,33795
1614,16,[ 0. 48.],,,,True,330,10.3125,22.00011006601995,-3.888888888888889,32,1.0,0.2895742356777191,0.0007297992706298828,33795
1615,16,[20. 22.],,,,True,526,16.4375,30.800223422560897,2.4444444444444446,32,1.0,0.26065218448638916,0.0044765472412109375,33795
1616,16,[61. 15.],,,,True,434,13.5625,11.000671002090163,-1.7777777777777777,32,1.0,0.32041653990745544,0.0011031627655029297,33795
1617,16,[18.  0.],,,,True,518,16.1875,24.28800550000003,-0.7777777777777778,32,1.0,0.022235775366425514,0.00093841552734375,33795
1618,16,[ 6. 13.],,,,True,470,14.6875,23.243015577437703,2.4444444444444446,32,1.0,0.013187173753976822,0.0009505748748779297,33795
1619,16,[ 0. 35.],,,,True,356,11.125,11.089442101662101,-3.5555555555555554,32,1.0,0.022411063313484192,0.0007936954498291016,33795
1620,16,[ 0. 15.],,,,True,506,15.8125,32.0442101980209,-4.666666666666667,32,1.0,0.0020591418724507093,0.0008544921875,33795
1621,16,[ 0. 38.],,,,True,276,8.625,30.802653200006606,-2.4444444444444446,32,1.0,0.01297557633370161,0.0007379055023193359,33795
1622,16,[48. 34.],,,,True,384,12.0,0.16665000143660186,2.888888888888889,32,1.0,0.663177490234375,0.0010445117950439453,33795
1623,16,[ 5. 15.],,,,True,224,7.0,2.2000199002102425,2.4444444444444446,32,1.0,0.019289487972855568,0.0009112358093261719,33795
1624,16,[ 3. 36.],,,,True,406,12.6875,15.40177774301772,0.0,32,1.0,0.22115059196949005,0.0011577606201171875,33795
1625,16,[ 0. 24.],,,,True,180,5.625,8.8017743,0.0,32,1.0,0.012168590910732746,0.0009217262268066406,33795
1626,16,[11. 36.],,,,True,450,14.0625,0.06601995522210061,2.2222222222222223,32,1.0,0.2771507799625397,0.001135110855102539,33795
1627,16,[36. 45.],,,,True,402,12.5625,12.10000000143002,1.4444444444444444,32,1.0,0.7174218893051147,0.0007555484771728516,33795
1628,16,[ 3. 48.],,,,True,322,10.0625,0.16610880000000006,0.2222222222222222,32,1.0,0.32868966460227966,0.0009152889251708984,33795
1629,16,[0. 5.],,,,True,398,12.4375,17.732770144335557,0.0,32,1.0,0.0005391304148361087,0.0008924007415771484,33795
1630,16,[15.  8.],,,,True,456,14.25,27.500000001883365,1.4444444444444444,32,1.0,0.10402631759643555,0.0007314682006835938,33795
1631,16,[12. 20.],,,,True,392,12.25,0.2750011008800561,4.888888888888889,32,1.0,0.15681472420692444,0.0009341239929199219,33795
1632,16,[ 0. 49.],,,,True,336,10.5,0.06633779900330147,-4.666666666666667,32,1.0,0.12079223245382309,0.000728607177734375,33795
1633,16,[13. 23.],,,,True,330,10.3125,33.0026411,2.0,32,1.0,0.20151712000370026,0.0007393360137939453,33795
1634,16,[ 0. 16.],,,,True,400,12.5,0.17765660199544425,0.0,32,1.0,0.008334211073815823,0.001049041748046875,33795
1635,16,[14. 26.],,,,True,524,16.375,14.3014300000002,-2.6666666666666665,32,1.0,0.19090411067008972,0.0008683204650878906,33795
1636,16,[ 0. 38.],,,,True,472,14.75,20.901892002089994,-1.6666666666666667,32,1.0,0.033296290785074234,0.0008158683776855469,33795
1637,16,[30. 17.],,,,True,386,12.0625,0.0003301892111650243,1.2222222222222223,32,1.0,0.21750278770923615,0.0008172988891601562,33795
1638,16,[42. 44.],,,,True,268,8.375,15.466012100883358,0.4444444444444444,32,1.0,0.7337216138839722,0.0008301734924316406,33795
1639,16,[27. 10.],,,,True,456,14.25,0.0004532016544000276,1.3333333333333333,32,1.0,0.07759592682123184,0.0008816719055175781,33795
1640,16,[ 0. 42.],,,,True,304,9.5,27.50177554399019,-2.2222222222222223,32,1.0,0.03375047445297241,0.0008168220520019531,33795
1641,16,[7. 0.],,,,True,260,8.125,5.501320000454422,2.3333333333333335,32,1.0,0.041090600192546844,0.0007865428924560547,33795
1642,16,[37. 44.],,,,True,436,13.625,0.16511454422878807,-1.1111111111111112,32,1.0,0.6410090923309326,0.0008230209350585938,33795
1643,16,[12. 18.],,,,True,274,8.5625,0.03399000055000189,2.111111111111111,32,1.0,0.1014154702425003,0.0008089542388916016,33795
1644,16,[ 0. 25.],,,,True,356,11.125,2.7577000189442464e-07,-4.444444444444445,32,1.0,0.009370720945298672,0.0007340908050537109,33795
1645,16,[36.  6.],,,,True,368,11.5,6.60001430077,0.4444444444444444,32,1.0,0.06698519736528397,0.0007474422454833984,33795
1646,16,[16. 26.],,,,True,354,11.0625,0.1653300016500222,-0.7777777777777778,32,1.0,0.1891050487756729,0.0008544921875,33795
1647,16,[28. 31.],,,,True,362,11.3125,13.201760000014332,4.0,32,1.0,0.44135141372680664,0.0008533000946044922,33795
